"","x"
"3581",23
"3582",6
"3583",6
"3584",2
"3585",2
"3586",2
"3587",2
"3588",14
"3591",3
"3592",3
"3593",3
"3599",23
"3600",23
"3601",23
"3602",23
"3603",6
"3604",6
"3605",3
"3606",3
"3614",13
"3615",10
"3616",10
"3617",10
"3618",10
"3619",11
"3620",11
"3621",11
"3622",2
"3624",2
"3625",8
"3626",2
"3627",8
"3629",0
"3630",8
"3631",8
"3632",8
"3633",8
"3634",13
"3643",0
"3644",0
"3645",6
"3646",6
"3647",20
"3648",14
"3654",12
"3655",12
"3656",12
"3657",13
"3658",13
"3659",5
"3660",3
"3661",3
"3662",13
"3663",5
"3664",14
"3665",1
"3671",1
"3672",15
"3673",15
"3674",16
"3675",16
"3676",16
"3677",16
"3678",16
"3679",16
"3680",16
"3681",16
"3682",16
"3683",16
"3684",16
"3685",0
"3686",0
"3687",10
"3688",9
"3689",9
"3690",10
"3691",0
"3692",0
"3693",4
"3694",0
"3695",4
"3696",4
"3697",4
"3698",4
"3699",4
"3700",4
"3701",5
"3702",5
"3703",5
"3704",5
"3705",5
"3706",5
"3707",5
"3708",5
"3710",6
"3711",6
"3712",6
"3713",6
"3714",6
"3715",6
"3716",3
"3717",2
"3718",6
"3719",6
"3720",3
"3721",6
"3722",2
"3723",5
"3724",4
"3725",0
"3726",0
"3727",10
"3728",10
"3729",10
"3730",8
"3731",2
"3732",2
"3736",2
"3737",37
"3738",138
"3739",143
"3740",25
"3741",17
"3742",17
"3743",13
"3744",13
"3745",2
"3746",38
"3749",38
"3750",72
"3751",143
"3752",72
"3753",163
"3754",159
"3755",24
"3756",24
"3757",24
"3758",24
"3759",24
"3760",24
"3761",24
"3762",3
"3763",24
"3764",24
"3765",24
"3766",5
"3767",4
"3768",4
"3769",2
"3770",2
"3771",4
"3774",24
"3775",132
"3776",132
"3777",27
"3778",16
"3779",20
"3780",20
"3781",20
"3782",20
"3783",24
"3784",4
"3785",54
"3786",54
"3798",54
"3799",59
"3800",11
"3801",12
"3802",12
"3803",12
"3804",12
"3805",11
"3806",9
"3807",2
"3808",2
"3809",13
"3810",13
"3811",54
"3812",54
"3815",26
"3816",3
"3817",3
"3818",19
"3819",16
"3820",6
"3821",26
"3822",26
"3823",26
"3824",26
"3825",132
"3826",132
"3827",132
"3828",132
"3829",132
"3830",132
"3831",8
"3833",8
"3834",1
"3835",1
"3836",16
"3837",16
"3844",0
"3845",16
"3846",16
"3853",0
"3854",0
"3855",13
"3856",13
"3857",13
"3858",13
"3859",13
"3860",13
"3861",13
"3862",2
"3863",2
"3864",13
"3865",13
"3866",13
"3867",0
"3868",0
"3869",2
"3870",13
"3871",33
"3872",33
"3873",1
"3874",1
"3875",53
"3878",11
