"","x"
"3751",2
"3806",3
"3913",24
"3914",13
"3915",0
"3916",3
"3917",18
"3919",4
"3920",21
"3921",15
"3922",5
"3926",21
"3927",6
"3928",24
"3930",23
"3934",8
"3937",0
"3939",4
"3943",7
"3946",2
"3947",7
"3948",2
"3949",1
"3951",0
"3954",2
"3958",26
"3960",9
"3962",14
"3963",0
"3964",1
"3967",0
"3970",1
"3971",1
"3973",2
"3974",3
"3977",3
"3983",1
"3985",1
"3987",3
"3993",1
"3996",0
"4016",0
"4023",3
"4027",30
"4028",1
"4031",2
"4032",7
"4033",5
"4036",7
"4038",1
"4039",7
"4040",11
"4041",2
"4042",4
"4044",2
"4063",2
"4064",2
"4065",3
"4071",1
"4072",14
"4078",1
"4080",1
"4081",17
"4084",4
"4086",0
"4088",2
"4089",15
"4090",0
"4092",7
"4094",15
"4095",2
"4096",3
"4101",10
"4104",5
"4105",8
"4107",1
"4108",14
"4109",1
"4110",2
"4113",2
"4115",1
"4116",7
"4117",13
"4118",3
"4120",12
"4122",5
"4123",0
"4124",2
"4125",9
"4126",1
"4128",11
"4129",11
"4130",13
"4131",2
"4133",6
"4134",0
"4137",7
"4139",0
"4140",9
"4141",0
"4142",14
"4143",10
"4145",9
"4146",0
"4148",0
"4150",4
"4157",0
"4160",9
"4161",7
"4162",8
"4163",0
"4164",0
"4169",2
"4171",2
"4174",0
"4175",8
"4176",6
"4182",10
"4183",2
"4185",11
"4187",6
"4188",8
"4193",4
"4196",0
"4198",2
"4200",2
"4207",2
"4208",9
"4209",1
"4210",9
"4213",9
"4214",2
"4215",6
"4217",8
"4218",8
"4220",1
"4222",1
"4223",4
"4227",4
"4229",6
"4230",10
"4233",10
"4235",8
"4237",10
"4244",9
"4246",8
"4248",6
"4249",0
"4250",0
"4251",9
"4252",2
"4254",1
"4255",1
"4257",6
"4258",4
"4260",5
"4263",7
"4264",2
"4270",17
"4272",1
"4278",16
"4279",9
"4280",2
"4281",7
"4282",16
"4285",21
"4290",4
"4294",1
"4296",3
"4303",15
"4304",1
"4309",13
"4313",11
"4314",17
"4315",7
"4323",20
"4324",0
"4329",10
"4330",14
"4333",21
"4335",4
"4338",12
"4341",0
"4343",1
"4351",23
"4354",3
"4359",9
"4367",6
"4378",3
"4379",3
"4383",7
"4384",2
"4385",8
"4387",22
"4388",12
"4389",7
"4390",17
"4393",2
"4395",18
"4396",5
"4397",2
"4399",4
"4400",1
"4403",8
"4406",9
"4407",0
"4408",5
"4409",27
"4410",13
"4412",18
"4416",21
"4419",1
"4420",8
"4422",0
"4424",6
"4426",5
"4428",7
"4430",5
"4431",27
"4432",2
"4434",7
"4436",10
"4437",4
"4438",4
"4439",24
"4440",3
"4441",8
"4447",5
"4448",2
"4449",8
"4450",14
"4452",1
"4453",20
"4456",1
"4457",5
"4458",1
"4459",9
"4462",1
"4463",2
"4465",16
"4466",20
"4468",17
"4469",3
"4473",22
"4474",2
"4478",11
"4480",24
"4481",4
"4482",1
"4483",12
"4484",23
"4485",27
"4486",9
"4487",9
"4489",13
"4493",1
"4499",2
"4500",24
"4513",1
"4514",1
"4528",19
"4557",2
"4563",2
"4564",17
"4565",16
"4566",17
"4567",2
"4571",1
"4573",1
"4576",2
"4577",1
"4583",1
"4584",3
"4592",7
"4594",2
"4597",2
"4603",0
"4607",1
"4610",2
"4611",8
"4616",1
"4618",0
"4629",25
"4632",0
"4633",0
"4637",3
"4640",1
"4653",1
"4675",29
"4678",1
"4679",1
"4681",3
"4685",0
"4687",10
"4689",16
"4690",4
"4695",2
"4699",3
"4701",0
"4704",1
"4707",1
"4723",0
"4736",1
"4758",2
"4763",2
"4808",17
"4817",3
"4818",3
"4821",4
"4823",1
"4828",1
"4831",23
"4836",14
"4846",24
"4854",4
"4860",4
"4864",4
