from_node,to_node,from_ortho,to_ortho,from_phono,to_phono,type,position
18994,26664,rap,wrath,r&p,r&T,replace,2
18995,18996,rape,raped,rep,rept,insert,3
18995,18997,rape,rapes,rep,reps,insert,3
18995,19026,rape,rate,rep,ret,replace,2
18995,19061,rape,rave,rep,rev,replace,2
18995,19068,rape,ray,rep,re,delete,2
18995,19069,rape,rays,rep,rez,replace,2
18995,19129,rape,reap,rep,rip,replace,1
18995,19492,rape,reign,rep,ren,replace,2
18995,19500,rape,rein,rep,ren,replace,2
18995,19687,rape,rep,rep,rEp,replace,1
18995,20172,rape,rip,rep,rIp,replace,1
18995,20173,rape,ripe,rep,r#p,replace,1
18995,20313,rape,rope,rep,rop,replace,1
18995,21247,rape,shape,rep,Sep,replace,0
18995,23691,rape,tape,rep,tep,replace,0
18995,26658,rape,wrap,rep,r&p,replace,1
18996,18997,raped,rapes,rept,reps,replace,3
18996,19008,raped,rapt,rept,r&pt,replace,1
18996,19026,raped,rate,rept,ret,delete,2
18996,19130,raped,reaped,rept,ript,replace,1
18996,20175,raped,ripped,rept,rIpt,replace,1
18996,20314,raped,roped,rept,ropt,replace,1
18996,21248,raped,shaped,rept,Sept,replace,0
18996,23692,raped,taped,rept,tept,replace,0
18996,26659,raped,wrapped,rept,r&pt,replace,1
18997,19028,rapes,rates,reps,rets,replace,2
18997,19768,rapes,reps,reps,rEps,replace,1
18997,20079,rapes,reyes,reps,reIs,replace,2
18997,20181,rapes,rips,reps,rIps,replace,1
18997,20315,rapes,ropes,reps,rops,replace,1
18997,21250,rapes,shapes,reps,Seps,replace,0
18997,23694,rapes,tapes,reps,teps,replace,0
18997,24503,rapes,traipse,reps,treps,insert,0
18997,26663,rapes,wraps,reps,r&ps,replace,1
19002,19033,raping,rating,repIN,retIN,replace,2
19002,19066,raping,raving,repIN,revIN,replace,2
19002,19494,raping,reigning,repIN,renIN,replace,2
19002,20176,raping,ripping,repIN,rIpIN,replace,1
19002,21251,raping,shaping,repIN,SepIN,replace,0
19002,23697,raping,taping,repIN,tepIN,replace,0
19002,26662,raping,wrapping,repIN,r&pIN,replace,1
19003,19004,rapist,rapists,repIst,repIsts,insert,6
19005,19008,rapper,rapt,r&pR,r&pt,replace,3
19005,19009,rapper,rapture,r&pR,r&pCR,insert,3
19005,19029,rapper,rather,r&pR,r&DR,replace,2
19005,19131,rapper,reaper,r&pR,ripR,replace,1
19005,26658,rapper,wrap,r&pR,r&p,delete,3
19005,26659,rapper,wrapped,r&pR,r&pt,replace,3
19005,26661,rapper,wrappers,r&pR,r&pRz,insert,4
19005,26663,rapper,wraps,r&pR,r&ps,replace,3
19008,19022,rapt,rasped,r&pt,r&spt,insert,2
19008,19024,rapt,rat,r&pt,r&t,delete,2
19008,19130,rapt,reaped,r&pt,ript,replace,1
19008,20175,rapt,ripped,r&pt,rIpt,replace,1
19008,20314,rapt,roped,r&pt,ropt,replace,1
19008,23699,rapt,tapped,r&pt,t&pt,replace,0
19008,24605,rapt,trapped,r&pt,tr&pt,insert,0
19008,26658,rapt,wrap,r&pt,r&p,delete,3
19008,26660,rapt,wrapper,r&pt,r&pR,replace,3
19008,26663,rapt,wraps,r&pt,r&ps,replace,3
19009,19010,rapture,raptures,r&pCR,r&pCRz,insert,5
19009,20445,rapture,rupture,r&pCR,r^pCR,replace,1
19009,26660,rapture,wrapper,r&pCR,r&pR,delete,3
19010,26661,raptures,wrappers,r&pCRz,r&pRz,delete,3
19012,19015,rare,rarer,rEr,rErR,insert,3
19012,19135,rare,rear,rEr,rIr,replace,1
19012,19304,rare,red,rEr,rEd,replace,2
19012,19361,rare,ref,rEr,rEf,replace,2
19012,19687,rare,rep,rEr,rEp,replace,2
19012,19964,rare,retch,rEr,rEC,replace,2
19012,20232,rare,roar,rEr,r>r,replace,1
19012,21254,rare,share,rEr,SEr,replace,0
19012,23986,rare,their,rEr,DEr,replace,0
19012,24012,rare,there,rEr,DEr,replace,0
19012,26187,rare,wear,rEr,wEr,replace,0
19012,26303,rare,where,rEr,wEr,replace,0
19012,26668,rare,wreck,rEr,rEk,replace,2
19012,26672,rare,wren,rEr,rEn,replace,2
19013,19016,rarefy,rarified,rEr^f#,rEr^f#d,insert,6
19013,23924,rarefy,terrify,rEr^f#,tEr^f#,replace,0
19013,25721,rarefy,verify,rEr^f#,vEr^f#,replace,0
19015,19308,rarer,redder,rErR,rEdR,replace,2
19015,23929,rarer,terror,rErR,tErR,replace,0
19016,23923,rarified,terrified,rEr^f#d,tEr^f#d,replace,0
19016,25720,rarified,verified,rEr^f#d,vEr^f#d,replace,0
19019,19024,rash,rat,r&S,r&t,replace,2
19019,24088,rash,thrash,r&S,Tr&S,insert,0
19019,24607,rash,trash,r&S,tr&S,insert,0
19019,26658,rash,wrap,r&S,r&p,replace,2
19019,26664,rash,wrath,r&S,r&T,replace,2
19020,19021,raspberries,raspberry,r&zbEriz,r&zbEri,delete,7
19022,19023,rasped,rasps,r&spt,r&sps,replace,4
19022,26659,rasped,wrapped,r&spt,r&pt,delete,2
19023,26663,rasps,wraps,r&sps,r&ps,delete,2
19024,19026,rat,rate,r&t,ret,replace,1
19024,19047,rat,rats,r&t,r&ts,insert,3
19024,19057,rat,ratty,r&t,r&ti,insert,3
19024,20134,rat,right,r&t,r#t,replace,1
19024,20194,rat,rite,r&t,r#t,replace,1
19024,20308,rat,root,r&t,rut,replace,1
19024,20328,rat,rot,r&t,rat,replace,1
19024,20360,rat,rout,r&t,r$t,replace,1
19024,20361,rat,route,r&t,r$t,replace,1
19024,20461,rat,rut,r&t,r^t,replace,1
19024,20607,rat,sat,r&t,s&t,replace,0
19024,23973,rat,that,r&t,D&t,replace,0
19024,26658,rat,wrap,r&t,r&p,replace,2
19024,26659,rat,wrapped,r&t,r&pt,insert,2
19024,26664,rat,wrath,r&t,r&T,replace,2
19024,26690,rat,write,r&t,r#t,replace,1
19024,26699,rat,wrote,r&t,rot,replace,1
19024,26700,rat,wrought,r&t,r>t,replace,1
19026,19028,rate,rates,ret,rets,insert,3
19026,19061,rate,rave,ret,rev,replace,2
19026,19068,rate,ray,ret,re,delete,2
19026,19069,rate,rays,ret,rez,replace,2
19026,19492,rate,reign,ret,ren,replace,2
19026,19500,rate,rein,ret,ren,replace,2
19026,20134,rate,right,ret,r#t,replace,1
19026,20194,rate,rite,ret,r#t,replace,1
19026,20308,rate,root,ret,rut,replace,1
19026,20328,rate,rot,ret,rat,replace,1
19026,20360,rate,rout,ret,r$t,replace,1
19026,20361,rate,route,ret,r$t,replace,1
19026,20461,rate,rut,ret,r^t,replace,1
19026,20609,rate,sate,ret,set,replace,0
19026,24505,rate,trait,ret,tret,insert,0
19026,25983,rate,wait,ret,wet,replace,0
19026,26690,rate,write,ret,r#t,replace,1
19026,26699,rate,wrote,ret,rot,replace,1
19026,26700,rate,wrought,ret,r>t,replace,1
19027,20309,rated,rooted,ret^d,rut^d,replace,1
19027,25984,rated,waited,ret^d,wet^d,replace,0
19028,19047,rates,rats,rets,r&ts,replace,1
19028,20079,rates,reyes,rets,reIs,replace,2
19028,20142,rates,rights,rets,r#ts,replace,1
19028,20195,rates,rites,rets,r#ts,replace,1
19028,20312,rates,roots,rets,ruts,replace,1
19028,20363,rates,routes,rets,r$ts,replace,1
19028,24507,rates,traits,rets,trets,insert,0
19028,25990,rates,waits,rets,wets,replace,0
19028,26233,rates,weights,rets,wets,replace,0
19028,26692,rates,writes,rets,r#ts,replace,1
19029,26660,rather,wrapper,r&DR,r&pR,replace,2
19031,19032,ratified,ratify,r&t^f#d,r&t^f#,delete,6
19033,19034,rating,ratings,retIN,retINz,insert,5
19033,19066,rating,raving,retIN,revIN,replace,2
19033,19494,rating,reigning,retIN,renIN,replace,2
19033,20310,rating,rooting,retIN,rutIN,replace,1
19033,20340,rating,rotting,retIN,ratIN,replace,1
19033,25987,rating,waiting,retIN,wetIN,replace,0
19033,26232,rating,weighting,retIN,wetIN,replace,0
19034,26694,ratings,writings,retINz,r#tINz,replace,1
19035,19046,ratio,ratios,reSio,reSioz,insert,5
19036,19037,rational,rationale,r&S^n^l,r&S^n&l,replace,5
19044,19045,rationed,rations,r&S^nd,r&S^nz,replace,5
19045,20453,rations,russians,r&S^nz,r^S^nz,replace,1
19047,19057,rats,ratty,r&ts,r&ti,replace,3
19047,20142,rats,rights,r&ts,r#ts,replace,1
19047,20195,rats,rites,r&ts,r#ts,replace,1
19047,20312,rats,roots,r&ts,ruts,replace,1
19047,20363,rats,routes,r&ts,r$ts,replace,1
19047,23975,rats,thats,r&ts,D&ts,replace,0
19047,26663,rats,wraps,r&ts,r&ps,replace,2
19047,26692,rats,writes,r&ts,r#ts,replace,1
19050,19051,rattle,rattled,r&t^l,r&t^ld,insert,5
19050,19052,rattle,rattles,r&t^l,r&t^lz,insert,5
19050,19062,rattle,ravel,r&t^l,r&v^l,replace,2
19050,19072,rattle,razzle,r&t^l,r&z^l,replace,2
19051,19052,rattled,rattles,r&t^ld,r&t^lz,replace,5
19053,19054,rattlesnake,rattlesnakes,r&t^lsnek,r&t^lsneks,insert,9
19061,19064,rave,raves,rev,revz,insert,3
19061,19068,rave,ray,rev,re,delete,2
19061,19069,rave,rays,rev,rez,replace,2
19061,19492,rave,reign,rev,ren,replace,2
19061,19500,rave,rein,rev,ren,replace,2
19061,20367,rave,rove,rev,rov,replace,1
19061,20641,rave,save,rev,sev,replace,0
19061,21272,rave,shave,rev,Sev,replace,0
19061,24035,rave,theyve,rev,Tev,replace,0
19061,25991,rave,waive,rev,wev,replace,0
19061,26150,rave,wave,rev,wev,replace,0
19062,19072,ravel,razzle,r&v^l,r&z^l,replace,2
19062,20013,ravel,revel,r&v^l,rEv^l,replace,1
19062,20202,ravel,rival,r&v^l,r#v^l,replace,1
19062,24616,ravel,travel,r&v^l,tr&v^l,insert,0
19063,19064,ravers,raves,revRz,revz,delete,3
19063,19071,ravers,razors,revRz,rezRz,replace,2
19063,20211,ravers,rivers,revRz,rIvRz,replace,1
19063,26154,ravers,wavers,revRz,wevRz,replace,0
19064,19069,raves,rays,revz,rez,delete,2
19064,19509,raves,reins,revz,renz,replace,2
19064,20643,raves,saves,revz,sevz,replace,0
19064,26155,raves,waves,revz,wevz,replace,0
19066,19494,raving,reigning,revIN,renIN,replace,2
19066,20369,raving,roving,revIN,rovIN,replace,1
19066,20644,raving,saving,revIN,sevIN,replace,0
19066,21275,raving,shaving,revIN,SevIN,replace,0
19066,26156,raving,waving,revIN,wevIN,replace,0
19067,19068,raw,ray,ra,re,replace,1
19067,19073,raw,re,ra,ri,replace,1
19067,20239,raw,rob,ra,rab,insert,2
19067,20252,raw,rock,ra,rak,insert,2
19067,20263,raw,rod,ra,rad,insert,2
19067,20328,raw,rot,ra,rat,insert,2
19067,20370,raw,row,ra,ro,replace,1
19067,23586,raw,ta,ra,ta,replace,0
19067,26701,raw,wry,ra,r#,replace,1
19068,19069,ray,rays,re,rez,insert,2
19068,19073,ray,re,re,ri,replace,1
19068,19492,ray,reign,re,ren,insert,2
19068,19500,ray,rein,re,ren,insert,2
19068,20370,ray,row,re,ro,replace,1
19068,20657,ray,say,re,se,replace,0
19068,24626,ray,tray,re,tre,insert,0
19068,26162,ray,way,re,we,replace,0
19068,26227,ray,weigh,re,we,replace,0
19068,26315,ray,whey,re,we,replace,0
19068,26701,ray,wry,re,r#,replace,1
19069,19070,rays,razor,rez,rezR,insert,3
19069,19492,rays,reign,rez,ren,replace,2
19069,19500,rays,rein,rez,ren,replace,2
19069,19509,rays,reins,rez,renz,insert,2
19069,20183,rays,rise,rez,r#z,replace,1
19069,20318,rays,rose,rez,roz,replace,1
19069,20374,rays,rows,rez,roz,replace,1
19069,24627,rays,trays,rez,trez,insert,0
19069,26165,rays,ways,rez,wez,replace,0
19069,26230,rays,weighs,rez,wez,replace,0
19070,19071,razor,razors,rezR,rezRz,insert,4
19070,20185,razor,riser,rezR,r#zR,replace,1
19073,19074,re,reach,ri,riC,insert,2
19073,19091,re,read,ri,rid,insert,2
19073,19111,re,real,ri,ril,insert,2
19073,19129,re,reap,ri,rip,insert,2
19073,19342,re,reed,ri,rid,insert,2
19073,19346,re,reef,ri,rif,insert,2
19073,19349,re,reel,ri,ril,insert,2
19073,20370,re,row,ri,ro,replace,1
19073,20895,re,sea,ri,si,replace,0
19073,20987,re,see,ri,si,replace,0
19073,21279,re,she,ri,Si,replace,0
19073,23755,re,tea,ri,ti,replace,0
19073,23807,re,tee,ri,ti,replace,0
19073,24100,re,three,ri,Tri,insert,0
19073,26168,re,we,ri,wi,replace,0
19073,26214,re,wee,ri,wi,replace,0
19073,26665,re,wreak,ri,rik,insert,2
19073,26666,re,wreath,ri,riT,insert,2
19073,26701,re,wry,ri,r#,replace,1
19074,19075,reach,reached,riC,riCt,insert,3
19074,19091,reach,read,riC,rid,replace,2
19074,19111,reach,real,riC,ril,replace,2
19074,19129,reach,reap,riC,rip,replace,2
19074,19342,reach,reed,riC,rid,replace,2
19074,19346,reach,reef,riC,rif,replace,2
19074,19349,reach,reel,riC,ril,replace,2
19074,19964,reach,retch,riC,rEC,replace,1
19074,20098,reach,rich,riC,rIC,replace,1
19074,23758,reach,teach,riC,tiC,replace,0
19074,26665,reach,wreak,riC,rik,replace,2
19074,26666,reach,wreath,riC,riT,replace,2
19075,19130,reached,reaped,riCt,ript,replace,2
19076,20100,reaches,riches,riC^z,rIC^z,replace,1
19077,19100,reaching,reading,riCIN,ridIN,replace,2
19077,19348,reaching,reeking,riCIN,rikIN,replace,2
19077,19353,reaching,reeling,riCIN,rilIN,replace,2
19077,23762,reaching,teaching,riCIN,tiCIN,replace,0
19079,19088,react,reactor,ri&kt,ri&ktR,insert,5
19079,19090,react,reacts,ri&kt,ri&kts,insert,5
19082,19087,reacting,reactive,ri&ktIN,ri&ktIv,replace,6
19083,19085,reaction,reactions,ri&kS^n,ri&kS^nz,insert,7
19088,19089,reactor,reactors,ri&ktR,ri&ktRz,insert,6
19088,19090,reactor,reacts,ri&ktR,ri&kts,replace,5
19091,19095,read,reader,rid,ridR,insert,3
19091,19105,read,reads,rid,ridz,insert,3
19091,19111,read,real,rid,ril,replace,2
19091,19129,read,reap,rid,rip,replace,2
19091,19304,read,red,rid,rEd,replace,1
19091,19328,read,redo,rid,ridu,insert,3
19091,19343,read,reeds,rid,ridz,insert,3
19091,19345,read,reedy,rid,ridi,insert,3
19091,19346,read,reef,rid,rif,replace,2
19091,19349,read,reel,rid,ril,replace,2
19091,19352,read,reeled,rid,rild,insert,2
19091,20108,read,rid,rid,rId,replace,1
19091,20113,read,ride,rid,r#d,replace,1
19091,20218,read,road,rid,rod,replace,1
19091,20263,read,rod,rid,rad,replace,1
19091,20264,read,rode,rid,rod,replace,1
19091,20371,read,rowed,rid,rod,replace,1
19091,20395,read,rude,rid,rud,replace,1
19091,20988,read,seed,rid,sid,replace,0
19091,26215,read,weed,rid,wid,replace,0
19091,26665,read,wreak,rid,rik,replace,2
19091,26666,read,wreath,rid,riT,replace,2
19091,26667,read,wreathed,rid,riDd,insert,2
19095,19096,reader,readers,ridR,ridRz,insert,4
19095,19105,reader,reads,ridR,ridz,replace,3
19095,19131,reader,reaper,ridR,ripR,replace,2
19095,19308,reader,redder,ridR,rEdR,replace,1
19095,19328,reader,redo,ridR,ridu,replace,3
19095,19342,reader,reed,ridR,rid,delete,3
19095,19343,reader,reeds,ridR,ridz,replace,3
19095,19345,reader,reedy,ridR,ridi,replace,3
19095,20114,reader,rider,ridR,r#dR,replace,1
19095,20394,reader,rudder,ridR,r^dR,replace,1
19096,19105,readers,reads,ridRz,ridz,delete,3
19096,19343,readers,reeds,ridRz,ridz,delete,3
19096,20115,readers,riders,ridRz,r#dRz,replace,1
19100,19101,reading,readings,ridIN,ridINz,insert,5
19100,19348,reading,reeking,ridIN,rikIN,replace,2
19100,19353,reading,reeling,ridIN,rilIN,replace,2
19100,20123,reading,riding,ridIN,r#dIN,replace,1
19105,19128,reads,reams,ridz,rimz,replace,2
19105,19328,reads,redo,ridz,ridu,replace,3
19105,19331,reads,reds,ridz,rEdz,replace,1
19105,19342,reads,reed,ridz,rid,delete,3
19105,19345,reads,reedy,ridz,ridi,replace,3
19105,20116,reads,rides,ridz,r#dz,replace,1
19105,20225,reads,roads,ridz,rodz,replace,1
19105,20268,reads,rods,ridz,radz,replace,1
19105,20994,reads,seeds,ridz,sidz,replace,0
19105,26216,reads,weeds,ridz,widz,replace,0
19106,19304,ready,red,rEdi,rEd,delete,3
19106,19308,ready,redder,rEdi,rEdR,replace,3
19106,19331,ready,reds,rEdi,rEdz,replace,3
19106,19345,ready,reedy,rEdi,ridi,replace,1
19106,20223,ready,roadie,rEdi,rodi,replace,1
19106,23804,ready,teddy,rEdi,tEdi,replace,0
19111,19129,real,reap,ril,rip,replace,2
19111,19342,real,reed,ril,rid,replace,2
19111,19346,real,reef,ril,rif,replace,2
19111,19352,real,reeled,ril,rild,insert,3
19111,19548,real,relay,ril,rile,insert,3
19111,19596,real,rely,ril,ril#,insert,3
19111,20150,real,rile,ril,r#l,replace,1
19111,20270,real,role,ril,rol,replace,1
19111,20274,real,roll,ril,rol,replace,1
19111,20412,real,rule,ril,rul,replace,1
19111,20907,real,seal,ril,sil,replace,0
19111,23768,real,teal,ril,til,replace,0
19111,25653,real,veal,ril,vil,replace,0
19111,26286,real,wheel,ril,wil,replace,0
19111,26665,real,wreak,ril,rik,replace,2
19111,26666,real,wreath,ril,riT,replace,2
19111,26770,real,zeal,ril,zil,replace,0
19112,19119,realign,realize,ri^l#n,ri^l#z,replace,5
19112,19157,realign,reassign,ri^l#n,ri^s#n,replace,3
19112,19582,realign,reline,ri^l#n,ril#n,delete,2
19114,20376,realist,royalist,ri^lIst,r%^lIst,replace,1
19117,19118,realities,reality,ri&l^tiz,ri&l^ti,delete,7
19119,19120,realize,realized,ri^l#z,ri^l#zd,insert,6
19119,19570,realize,relies,ri^l#z,ril#z,delete,2
19119,19728,realize,replies,ri^l#z,ripl#z,replace,2
19121,19122,realizes,realizing,ri^l#zIz,ri^l#zIN,replace,7
19123,19569,really,relief,rIli,rIlif,insert,4
19123,19571,really,relieve,rIli,rIliv,insert,4
19123,20103,really,richly,rIli,rICli,insert,2
19123,21578,really,silly,rIli,sIli,replace,0
19123,26702,really,wryly,rIli,r#li,replace,1
19124,19125,realm,realms,rElm,rElmz,insert,4
19126,19127,realtor,realtors,riltR,riltRz,insert,5
19128,19343,reams,reeds,rimz,ridz,replace,2
19128,20088,reams,rhymes,rimz,r#mz,replace,1
19128,20153,reams,rims,rimz,rImz,replace,1
19128,20304,reams,rooms,rimz,rumz,replace,1
19128,20915,reams,seams,rimz,simz,replace,0
19128,21004,reams,seems,rimz,simz,replace,0
19128,23773,reams,teams,rimz,timz,replace,0
19128,23990,reams,themes,rimz,Timz,replace,0
19129,19130,reap,reaped,rip,ript,insert,3
19129,19131,reap,reaper,rip,ripR,insert,3
19129,19342,reap,reed,rip,rid,replace,2
19129,19346,reap,reef,rip,rif,replace,2
19129,19349,reap,reel,rip,ril,replace,2
19129,19687,reap,rep,rip,rEp,replace,1
19129,19696,reap,repay,rip,ripe,insert,3
19129,20172,reap,rip,rip,rIp,replace,1
19129,20173,reap,ripe,rip,r#p,replace,1
19129,20313,reap,rope,rip,rop,replace,1
19129,21288,reap,sheep,rip,Sip,replace,0
19129,26224,reap,weep,rip,wip,replace,0
19129,26658,reap,wrap,rip,r&p,replace,1
19129,26665,reap,wreak,rip,rik,replace,2
19129,26666,reap,wreath,rip,riT,replace,2
19130,19131,reaped,reaper,ript,ripR,replace,3
19130,19696,reaped,repay,ript,ripe,replace,3
19130,20175,reaped,ripped,ript,rIpt,replace,1
19130,20314,reaped,roped,ript,ropt,replace,1
19130,21007,reaped,seeped,ript,sipt,replace,0
19130,26659,reaped,wrapped,ript,r&pt,replace,1
19131,19696,reaper,repay,ripR,ripe,replace,3
19131,26660,reaper,wrapper,ripR,r&pR,replace,1
19135,19136,rear,reared,rIr,rIrd,insert,3
19135,20093,rear,rib,rIr,rIb,replace,2
19135,20098,rear,rich,rIr,rIC,replace,2
19135,20108,rear,rid,rIr,rId,replace,2
19135,20117,rear,ridge,rIr,rIJ,replace,2
19135,20130,rear,rig,rIr,rIg,replace,2
19135,20151,rear,rim,rIr,rIm,replace,2
19135,20155,rear,ring,rIr,rIN,replace,2
19135,20172,rear,rip,rIr,rIp,replace,2
19135,20232,rear,roar,rIr,r>r,replace,1
19135,20918,rear,sear,rIr,sIr,replace,0
19135,21280,rear,shear,rIr,SIr,replace,0
19135,21293,rear,sheer,rIr,SIr,replace,0
19135,26682,rear,wring,rIr,rIN,replace,2
19135,26722,rear,year,rIr,yIr,replace,0
19136,20108,reared,rid,rIrd,rId,delete,2
19136,20131,reared,rigged,rIrd,rIgd,replace,2
19136,20152,reared,rimmed,rIrd,rImd,replace,2
19136,20233,reared,roared,rIrd,r>rd,replace,1
19136,25656,reared,veered,rIrd,vIrd,replace,0
19136,26234,reared,weird,rIrd,wIrd,replace,0
19138,19140,rearm,rearmed,riarm,riarmd,insert,5
19142,19143,rearrange,rearranged,riRenJ,riRenJd,insert,6
19148,19151,reason,reasoned,riz^n,riz^nd,insert,5
19148,19153,reason,reasons,riz^n,riz^nz,insert,5
19148,19451,reason,region,riz^n,riJ^n,replace,2
19148,19794,reason,rerun,riz^n,rir^n,replace,2
19148,19843,reason,resign,riz^n,riz#n,replace,3
19148,19850,reason,resin,riz^n,rEz^n,replace,1
19148,20184,reason,risen,riz^n,rIz^n,replace,1
19148,20325,reason,rosin,riz^n,raz^n,replace,1
19148,20926,reason,season,riz^n,siz^n,replace,0
19148,24632,reason,treason,riz^n,triz^n,insert,0
19151,19153,reasoned,reasons,riz^nd,riz^nz,replace,5
19151,19418,reasoned,refund,riz^nd,rif^nd,replace,2
19151,19845,reasoned,resigned,riz^nd,riz#nd,replace,3
19151,19872,reasoned,resound,riz^nd,riz$nd,replace,3
19151,20929,reasoned,seasoned,riz^nd,siz^nd,replace,0
19152,19846,reasoning,resigning,riz^nIN,riz#nIN,replace,3
19152,20930,reasoning,seasoning,riz^nIN,siz^nIN,replace,0
19153,19453,reasons,regions,riz^nz,riJ^nz,replace,2
19153,19847,reasons,resigns,riz^nz,riz#nz,replace,3
19153,19851,reasons,resins,riz^nz,rEz^nz,replace,1
19153,20931,reasons,seasons,riz^nz,siz^nz,replace,0
19154,19155,reassemble,reassembled,ri^sEmb^l,ri^sEmb^ld,insert,9
19164,19169,rebel,rebels,rEb^l,rEb^lz,insert,5
19164,20013,rebel,revel,rEb^l,rEv^l,replace,2
19164,20386,rebel,rubble,rEb^l,r^b^l,replace,1
19164,26676,rebel,wrestle,rEb^l,rEs^l,replace,2
19169,20390,rebels,rubles,rEb^lz,rub^lz,replace,1
19172,19173,rebound,rebounds,rib$nd,rib$ndz,insert,6
19172,19872,rebound,resound,rib$nd,riz$nd,replace,2
19175,19177,rebuild,rebuilt,ribIld,ribIlt,replace,5
19175,19375,rebuild,refilled,ribIld,rifIld,replace,2
19180,19181,recall,recalled,rIk>l,rIk>ld,insert,5
19180,19182,recall,recalls,rIk>l,rIk>lz,insert,5
19181,19182,recalled,recalls,rIk>ld,rIk>lz,replace,5
19185,19825,receipt,reset,risit,risEt,replace,3
19186,19704,receipts,repeats,rIsits,rIpits,replace,2
19186,26688,receipts,wrists,rIsits,rIsts,delete,3
19188,19189,receive,received,r^siv,r^sivd,insert,5
19188,19190,receive,receiver,r^siv,r^sivR,insert,5
19188,19192,receive,receives,r^siv,r^sivz,insert,5
19189,19190,received,receiver,r^sivd,r^sivR,replace,5
19189,19192,received,receives,r^sivd,r^sivz,replace,5
19190,19191,receiver,receivers,r^sivR,r^sivRz,insert,6
19190,19192,receiver,receives,r^sivR,r^sivz,replace,5
19191,19192,receivers,receives,r^sivRz,r^sivz,delete,5
19194,19443,recent,regent,ris^nt,riJ^nt,replace,2
19202,20191,recess,risks,rIsEs,rIsks,replace,3
19202,26688,recess,wrists,rIsEs,rIsts,replace,3
19203,20942,recession,secession,rIsES^n,sIsES^n,replace,0
19208,19209,recipe,recipes,rEs^pi,rEs^piz,insert,6
19218,20323,recite,rosette,r^s#t,r^sEt,replace,3
19218,20454,recite,rust,r^s#t,r^st,delete,3
19221,19222,reckon,reckoned,rEk^n,rEk^nd,insert,5
19221,19225,reckon,reckons,rEk^n,rEk^nz,insert,5
19221,19850,reckon,resin,rEk^n,rEz^n,replace,2
19221,26669,reckon,wreckage,rEk^n,rEk^J,replace,4
19222,19225,reckoned,reckons,rEk^nd,rEk^nz,replace,5
19222,20947,reckoned,second,rEk^nd,sEk^nd,replace,0
19223,19224,reckoning,reckonings,rEk^nIN,rEk^nINz,insert,7
