Node,Item,AllD,ReplaceD,DelinsD,NumSylls,NumPhones,Duration,PhonND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,Dbet
22814,stopper,4,3,1,2,5,513,15,26,252,26,1358043,6,stapR
22815,stopping,5,3,2,2,6,543,10,1066,4751,936,6325995,6,stapIN
22816,stops,6,4,2,1,5,649,19,1112,7424,1033,9121302,5,staps
22818,storage,1,1,0,2,6,642,2,452,7433,410,81326166,6,st>rIJ
22819,store,17,10,7,1,4,473,55,4178,25616,4153,291316410,5,st>r
22820,stored,12,7,5,1,5,548,32,169,3659,277,18394451,6,st>rd
22825,stores,13,8,5,1,5,560,41,485,12707,2086,141213528,5,st>rz
22826,stories,3,1,2,2,6,636,16,2215,29850,8398,115510308,6,st>riz
22827,storing,8,6,2,2,6,569,12,42,946,52,3762383,6,st>rIN
22828,storm,8,4,4,1,5,505,28,1574,13015,4403,22249642,6,st>rm
22829,stormed,4,2,2,1,6,509,10,58,832,161,447936,6,st>rmd
22830,storming,2,1,1,2,7,479,3,41,304,75,488160,6,st>rmIN
22831,storms,5,3,2,1,6,678,15,110,2785,700,3614108,6,st>rmz
22832,stormy,4,2,2,2,6,609,13,74,664,114,1187490,7,st>rmi
22833,story,7,4,3,2,5,537,36,11260,81409,29771,138440672,6,st>ri
22838,stout,3,3,0,1,4,424,12,53,1100,69,1939719,5,st$t
22840,stove,5,3,2,1,4,602,20,387,3105,170,3914849,5,stov
22842,stoves,2,1,1,1,5,758,13,12,571,25,2147560,5,stovz
22848,straight,7,4,3,1,5,467,22,6244,22886,4628,32554215,6,stret
22856,strain,11,4,7,1,5,585,23,361,4475,515,9151339,6,stren
22857,strained,7,3,4,1,6,576,9,70,1796,156,1065203,6,strend
22858,strains,6,3,3,1,6,546,9,58,2233,195,4629474,6,strenz
22860,straits,3,1,2,1,6,526,14,53,776,182,1520609,6,strets
22861,strand,3,1,2,1,6,701,3,94,1580,58,6383727,7,str&nd
22863,strands,2,0,2,1,7,743,3,27,1721,49,1764600,7,str&ndz
22864,strange,3,2,1,1,6,557,5,4408,13212,2452,18324574,7,strenJ
22868,strap,5,2,3,1,5,552,21,263,1493,117,11414669,6,str&p
22869,strapped,5,3,2,1,6,482,6,164,1747,225,865570,6,str&pt
22870,strapping,2,2,0,2,7,593,4,51,293,33,637568,6,str&pIN
22871,straps,5,4,1,1,6,639,8,67,1207,51,4220708,6,str&ps
22883,straw,3,2,1,1,4,557,15,318,3224,566,3958211,5,str>
22886,stray,8,3,5,1,4,523,20,272,1494,138,1807545,5,stre
22887,strayed,10,5,5,1,5,619,21,48,392,41,259362,6,stred
22888,streak,7,5,2,1,5,548,24,295,2910,219,3268695,6,strik
22889,streaked,5,3,2,1,6,499,9,3,782,11,260636,6,strikt
22890,streaks,5,4,1,1,6,579,10,48,815,20,731843,6,striks
22891,stream,4,2,2,1,5,624,22,410,7055,462,38598566,6,strim
22892,streaming,3,2,1,2,7,499,4,48,1297,125,9413626,6,strimIN
22897,streams,2,1,1,1,6,610,7,80,2810,135,8883635,6,strimz
22898,street,6,3,3,1,5,412,23,7557,56313,12122,149137640,6,strit
22901,streets,4,2,2,1,6,538,14,1611,16639,4416,15936688,6,strits
22908,stress,3,1,2,1,5,484,19,796,17435,2259,25900161,6,strEs
22909,stressed,2,1,1,1,6,527,4,283,3359,399,4422630,6,strEst
22914,stretch,3,1,2,1,5,525,10,748,7455,896,11464708,6,strEC
22915,stretched,3,2,1,1,6,644,3,137,4610,270,3358892,6,strECt
22916,stretcher,2,1,1,2,6,528,5,113,546,93,549362,7,strECR
22919,strew,6,3,3,1,4,520,22,2,17,1,37469,5,stru
22920,strewn,2,1,1,1,5,559,13,19,1145,70,458488,5,strun
22923,strict,5,3,2,1,6,465,8,358,4153,612,8256471,7,strIkt
22924,stricter,1,0,1,2,7,527,5,5,614,103,666846,7,strIktR
22927,stride,9,6,3,1,5,517,20,107,1629,122,1546387,6,str#d
22929,strides,1,0,1,1,6,607,3,39,1251,96,898259,6,str#dz
22930,strife,3,3,0,1,5,592,13,85,849,109,1156084,6,str#f
22931,strike,8,6,2,1,5,524,30,2324,11056,2885,18622172,6,str#k
22936,strikes,4,3,1,1,6,540,10,485,5218,1336,6186772,6,str#ks
22939,string,10,6,4,1,5,718,23,646,5584,650,52684205,6,strIN
22941,stringers,2,1,1,2,7,609,5,0,68,4,150863,7,strINRz
22942,strings,4,1,3,1,6,678,10,418,2360,308,12224201,6,strINz
22943,strip,4,2,2,1,5,445,22,800,6175,1088,18714501,6,strIp
22944,striped,3,3,0,1,6,466,7,87,1781,62,2560923,6,str#pt
22945,stripes,4,4,0,1,6,659,12,322,1513,189,5172973,6,str#ps
22946,stripped,7,5,2,1,6,532,9,183,2471,256,2634414,7,strIpt
22947,strippers,1,1,0,2,7,524,5,172,202,46,2506251,7,strIpRz
22948,stripping,3,2,1,2,7,420,5,76,743,108,3288705,6,strIpIN
22949,strips,5,3,2,1,6,545,12,83,2900,135,5792444,6,strIps
22951,strive,4,4,0,1,5,632,14,67,1355,113,4152261,6,str#v
22953,strobe,4,4,0,1,5,443,20,17,270,32,1199249,6,strob
22954,strode,7,6,1,1,5,460,18,34,1093,10,324522,6,strod
22955,stroke,10,7,3,1,5,452,26,667,5765,699,11440396,6,strok
22956,stroked,5,3,2,1,6,560,5,14,892,9,453014,6,strokt
22957,strokes,4,3,1,1,6,604,7,126,2257,241,3732810,6,stroks
22959,stroll,9,5,4,1,5,576,21,211,1337,66,1693118,6,strol
22960,strolled,3,1,2,1,6,613,6,22,715,18,249429,6,strold
22961,stroller,2,1,1,2,6,576,14,45,488,44,2666858,7,strolR
22963,strong,3,2,1,1,5,592,12,4430,43155,9430,60970401,6,str>N
22969,stropping,3,2,1,2,7,499,3,1,8,0,5388,5,strapIN
22970,strove,7,5,2,1,5,572,15,7,228,2,238819,5,strov
22971,struck,6,4,2,1,5,462,25,826,10968,2270,8489716,6,str^k
22980,strumming,1,1,0,2,7,471,2,10,135,8,169897,6,str^mIN
22982,strung,5,4,1,1,5,579,14,114,1035,80,828473,6,str^N
22983,stub,9,5,4,1,4,475,30,49,324,13,2185336,5,st^b
22984,stubbed,6,4,2,1,5,486,10,16,110,13,83045,5,st^bd
22985,stubble,4,1,3,2,6,450,8,18,478,6,297662,7,st^b^l
22986,stubbly,1,0,1,3,7,693,1,2,49,0,15252,7,st^b^li
22990,stubby,4,2,2,2,5,565,13,25,421,6,287176,5,st^bi
22991,stucco,1,0,1,2,5,525,8,19,500,10,618601,6,st^ko
22992,stuck,15,12,3,1,4,557,45,3399,10094,1848,9120841,5,st^k
22993,stud,18,12,6,1,4,399,43,354,715,52,9482020,5,st^d
22994,studded,1,1,0,2,6,499,2,9,960,78,969467,5,st^dId
22997,studied,4,3,1,2,6,549,6,577,11061,958,12881982,6,st^did
22998,studies,3,1,2,2,6,566,4,477,47676,2935,108025860,6,st^diz
23002,studs,3,1,2,1,5,695,16,50,569,41,3215982,5,st^dz
23003,study,7,4,3,2,5,549,18,2501,90030,5262,152983170,6,st^di
23005,stuff,10,8,2,1,4,539,33,15653,27542,11015,81467658,5,st^f
23006,stuffed,4,3,1,1,5,563,19,441,3943,332,5120285,5,st^ft
23007,stuffing,2,2,0,2,6,561,5,165,1355,162,1762615,6,st^fIN
23008,stumble,4,0,4,2,7,482,4,100,962,140,1117097,8,st^mb^l
23009,stumbled,3,1,2,2,8,564,3,203,2226,187,1385320,8,st^mb^ld
23010,stumbles,2,1,1,2,8,619,3,23,489,58,513259,8,st^mb^lz
23012,stump,5,3,2,1,5,485,14,125,1280,226,1357079,6,st^mp
23013,stumped,4,3,1,1,6,573,11,61,299,85,405868,6,st^mpt
23015,stumps,3,2,1,1,6,629,10,28,451,20,437875,6,st^mps
23016,stung,9,6,3,1,4,562,23,78,917,87,409531,5,st^N
23017,stunned,6,5,1,1,5,600,12,189,3546,753,1377494,5,st^nd
23018,stunning,1,1,0,2,6,482,4,209,3433,929,8437076,7,st^nIN
23020,stunt,3,3,0,1,5,462,14,469,931,293,1754828,6,st^nt
23025,sturdy,3,2,1,2,5,560,6,86,1822,60,2621713,6,stRdi
23028,style,10,7,3,1,4,531,38,1534,26890,2546,101035365,5,st#l
23029,styles,7,5,2,1,5,697,25,136,5572,208,23492430,5,st#lz
23030,styling,4,4,0,2,6,554,9,43,1485,29,3847444,6,st#lIN
23031,stylish,1,1,0,2,6,657,1,110,1242,89,9708692,7,st#lIS
23036,stymie,2,1,1,2,5,522,6,8,97,8,186804,6,st#mi
23037,stymied,1,0,1,2,6,653,2,14,401,51,167831,6,st#mid
23039,sub,16,14,2,1,3,398,44,390,3923,333,47600191,4,s^b
23084,subs,9,8,1,1,4,581,31,153,217,21,2374565,5,s^bz
23132,subtle,4,2,2,2,5,432,16,354,5035,441,5175269,6,s^t^l
23134,subtly,1,0,1,3,6,552,6,22,1006,45,634021,6,s^t^li
23160,succumb,2,0,2,2,5,457,5,19,508,66,370914,6,s^k^m
23161,succumbed,1,0,1,2,6,564,2,32,560,32,368368,6,s^k^md
23163,such,12,12,0,1,3,460,39,14852,206546,16825,380733306,4,s^C
23164,suck,25,19,6,1,3,406,80,1779,1616,213,22523935,4,s^k
23165,sucked,7,5,2,1,4,469,27,516,1845,201,2471917,4,s^kt
23166,sucker,10,8,2,2,4,475,46,834,632,105,1501371,5,s^kR
23167,sucking,6,5,1,2,5,499,17,376,1410,131,10302206,4,s^kIN
23168,suckling,3,2,1,2,6,484,8,18,139,5,248251,5,s^klIN
23170,sudden,3,3,0,2,5,371,22,1707,10030,2581,6982656,6,s^d^n
23174,sue,34,26,8,1,2,449,169,1498,4685,1247,11090997,3,su
23175,sued,21,18,3,1,3,453,75,248,2434,722,2526782,4,sud
23176,suffer,14,9,5,2,4,501,44,1148,6609,1232,8734050,5,s^fR
23178,suffered,4,3,1,2,5,559,16,656,8698,1643,8148331,5,s^fRd
23179,sufferer,4,2,2,3,5,668,6,4,185,34,297889,6,s^fRR
23180,sufferers,2,0,2,3,6,680,2,12,625,78,937537,6,s^fRRz
23182,suffers,7,5,2,2,5,649,23,177,1572,253,2357684,5,s^fRz
23207,suing,11,9,2,2,4,540,25,293,1082,513,822053,4,suIN
23208,suit,25,21,4,1,3,479,80,3499,13928,1871,19821509,4,sut
23209,suitable,1,0,1,3,7,515,1,247,3258,144,20824374,6,sut^b^l
23213,suite,10,4,6,1,4,491,25,849,4001,218,44830655,5,swit
23215,suites,6,4,2,1,5,505,17,84,1007,67,26558524,6,swits
23216,suits,11,10,1,1,4,549,51,895,5052,719,7986526,4,suts
23217,sulfur,1,0,1,2,5,503,5,60,1149,54,2662699,6,s^lfR
23218,sulk,9,5,4,1,4,575,18,38,81,4,95404,5,s^lk
23219,sulked,6,3,3,1,5,567,9,1,71,1,27472,5,s^lkt
23221,sulks,4,3,1,1,5,552,8,6,32,0,25838,5,s^lks
23222,sulky,5,3,2,2,5,700,11,10,83,0,156355,5,s^lki
23223,sullen,5,5,0,2,5,457,26,29,559,21,256348,6,s^l^n
23224,sully,6,3,3,2,4,419,52,192,365,62,458846,5,s^li
23228,sulphur,1,0,1,2,5,504,5,43,245,10,1852248,6,s^lfR
23230,sum,24,19,5,1,3,443,88,523,4412,428,20679125,4,s^m
23231,summarize,2,0,2,3,6,778,9,20,728,99,2184649,7,s^mR#z
23232,summarized,1,0,1,3,7,709,1,3,1391,32,2813586,7,s^mR#zd
23234,summary,2,1,1,3,5,490,14,85,5537,1572,80528425,6,s^mRi
23235,summed,7,4,3,1,4,496,24,21,1154,113,1094615,5,s^md
23236,summer,10,6,4,2,4,430,39,4012,37940,5449,67112108,5,s^mR
23237,summers,6,3,3,2,5,527,21,134,2444,456,3081433,6,s^mRz
23239,summing,8,7,1,2,5,529,15,4,337,26,868568,5,s^mIN
23240,summit,2,1,1,2,5,463,8,170,6678,2534,15682693,6,s^m^t
23241,summon,10,7,3,2,5,405,36,197,699,47,820528,6,s^m^n
23242,summoned,2,1,1,2,6,542,4,151,1428,127,1031641,6,s^m^nd
23243,summons,2,1,1,2,6,492,26,81,477,25,1353994,7,s^m^nz
23245,sums,15,11,4,1,4,639,56,88,1508,213,3030486,4,s^mz
23246,sun,28,24,4,1,3,456,110,3553,31115,2175,121225348,4,s^n
23252,sundae,3,3,0,2,5,589,16,81,195,41,297154,6,s^nde
23254,sunder,5,4,1,2,5,473,24,2,18,1,125141,6,s^ndR
23260,sung,19,15,4,1,3,619,48,178,1566,297,3242040,4,s^N
23262,sunk,14,12,2,1,4,434,37,237,1196,159,1217793,5,s^Nk
23266,sunny,10,8,2,2,4,519,45,391,3180,399,9499191,5,s^ni
23267,sunray,1,1,0,2,5,447,2,5,4,0,249293,5,s^nre
23268,sunrise,1,1,0,2,6,623,1,309,1571,115,6827261,7,s^nr#z
23270,suns,16,13,3,1,4,599,70,48,1001,84,1652132,4,s^nz
23278,super,7,4,3,2,4,464,36,1336,10804,2756,66713990,5,supR
23314,supper,7,4,3,2,4,497,24,988,2325,104,2709558,5,s^pR
23315,suppers,4,3,1,2,5,649,13,12,145,3,138913,5,s^pRz
23323,supplied,4,2,2,2,6,587,5,122,2536,235,33239429,6,s^pl#d
23324,supplier,4,2,2,3,6,758,7,99,1440,137,23337807,7,s^pl#R
23325,suppliers,2,0,2,3,7,808,3,38,2251,177,25324458,7,s^pl#Rz
23326,supplies,6,3,3,2,6,635,8,717,7634,1539,77575009,6,s^pl#z
23327,supply,4,0,4,2,5,669,6,952,13683,1931,73221816,6,s^pl#
23329,support,2,0,2,2,6,614,6,2587,77557,15542,373521243,7,s^p>rt
23334,supports,3,1,2,2,7,609,6,105,6674,1029,28913894,7,s^p>rts
23335,suppose,3,1,2,2,5,626,5,6416,7894,1907,11981451,6,s^poz
23336,supposed,2,0,2,2,6,677,2,12865,20498,6273,14497557,6,s^pozd
23341,suppress,2,0,2,2,6,748,3,76,1368,218,2179050,7,s^prEs
23342,suppressed,3,1,2,2,7,629,3,35,1251,140,2002016,7,s^prEst
23345,suppressor,2,1,1,3,7,574,3,9,71,3,1014850,7,s^prEsR
23351,sure,9,8,1,1,3,418,52,56091,83472,29970,110540101,4,SUr
23354,surf,7,5,2,1,3,449,34,324,1942,267,11406032,4,sRf
23355,surface,2,2,0,2,5,532,7,930,21818,1603,50028031,6,sRf^s
23360,surfed,4,2,2,1,4,509,16,21,98,13,379411,4,sRft
23361,surfing,2,2,0,2,5,519,7,230,987,141,7627558,5,sRfIN
23362,surge,14,10,4,1,3,591,37,94,4012,1308,5441605,4,sRJ
23363,surged,5,3,2,1,4,638,7,7,917,128,430050,4,sRJd
23364,surgeon,3,2,1,2,5,530,15,838,3862,903,5350136,6,sRJ^n
23365,surgeons,1,0,1,2,6,627,10,195,1589,330,5145893,6,sRJ^nz
23366,surgeries,1,0,1,3,6,641,1,42,868,247,1065292,6,sRJRiz
23367,surgery,2,1,1,3,5,534,2,1651,11501,2675,40026384,6,sRJRi
23369,surging,4,3,1,2,5,476,11,17,758,163,462636,5,sRJIN
23376,surprise,4,2,2,2,6,758,8,4534,14452,3449,14644861,7,s^pr#z
23377,surprised,1,0,1,2,7,797,3,2808,14881,4301,10158243,7,s^pr#zd
23378,surprises,1,1,0,3,8,710,3,497,2121,554,2421702,8,s^pr#zIz
23379,surprising,2,1,1,3,8,638,4,307,7629,1493,5510793,9,s^pr#zIN
23381,surreal,4,3,1,2,4,649,24,57,969,254,1439244,5,sRil
23383,surrender,3,2,1,3,6,659,7,789,2780,549,4019161,7,sREndR
23384,surrendered,1,0,1,3,7,624,2,118,1030,163,1037373,7,sREndRd
23389,surround,2,0,2,2,5,636,3,156,1636,246,6660071,6,sR$nd
23391,surrounding,2,0,2,3,7,609,3,192,8636,1011,15800079,8,sR$ndIN
23392,surroundings,1,0,1,3,8,768,2,107,2047,128,3473796,8,sR$ndINz
23393,surrounds,2,0,2,2,6,669,3,45,867,106,1630581,6,sR$ndz
23395,survey,6,3,3,2,4,509,24,227,20475,1420,62995429,5,sRve
23396,surveyed,3,1,2,2,5,547,13,15,3076,212,3212637,5,sRved
23397,surveying,1,0,1,3,6,619,3,17,767,45,2494534,5,sRveIN
23398,surveys,4,2,2,2,5,634,16,28,5228,356,18525332,6,sRvez
23431,swab,6,4,2,1,4,581,21,121,315,54,420847,5,swab
23432,swabbed,2,0,2,1,5,650,6,21,85,18,29887,5,swabd
23437,swallowing,1,0,1,3,7,727,1,74,935,67,2244613,6,swaloIN
23438,swam,5,5,0,1,4,604,16,123,1243,78,590013,4,sw&m
23439,swamp,2,1,1,1,5,569,8,458,1831,112,2576121,6,swamp
23442,swampy,1,0,1,2,6,582,4,10,209,6,194553,6,swampi
23443,swan,6,5,1,1,4,528,41,348,1129,128,4767599,5,swan
23444,swank,3,2,1,1,5,502,7,24,403,132,695208,4,sw&Nk
23445,swarm,4,2,2,1,5,552,9,68,869,74,1158415,6,sw>rm
23446,swarming,2,1,1,2,7,606,2,53,433,39,318124,6,sw>rmIN
23447,swash,8,6,2,1,4,596,17,5,37,1,272310,5,swaS
23449,swat,10,9,1,1,4,526,30,196,882,208,1476384,5,swat
23450,swath,4,4,0,1,4,518,10,11,620,44,438339,4,swaT
23451,sway,10,4,6,1,3,435,38,129,1344,167,1540461,4,swe
23453,swayed,6,3,3,1,4,540,28,29,916,91,392731,5,swed
23454,swaying,4,1,3,2,5,659,5,45,825,51,399338,4,sweIN
23455,swear,12,8,4,1,4,510,30,4496,2486,485,3082820,5,swEr
23456,swearing,4,3,1,2,6,484,10,124,652,153,940094,7,swErIN
23457,swears,8,4,4,1,5,550,14,118,454,73,327892,5,swErz
23458,sweat,11,5,6,1,4,470,24,1115,6179,467,4552290,5,swEt
23460,sweated,2,1,1,2,6,519,5,36,220,15,85025,6,swEtId
23461,sweater,5,3,2,2,5,549,13,704,2443,226,3798820,6,swEtR
23462,sweaters,1,0,1,2,6,539,3,105,747,62,2666509,6,swEtRz
23463,sweating,4,3,1,2,6,508,8,419,1650,151,1084119,6,swEtIN
23464,sweats,6,4,2,1,5,454,10,82,461,55,745983,6,swEts
23466,sweaty,4,3,1,2,5,458,11,226,1151,82,753121,5,swEti
23468,sweep,9,6,3,1,4,455,25,485,2772,402,3624118,5,swip
23469,sweeper,5,4,1,2,5,547,7,32,173,24,1198591,6,swipR
23470,sweeping,3,2,1,2,6,588,7,170,3474,483,2463965,5,swipIN
23471,sweeps,6,5,1,1,5,519,13,108,895,111,1213879,6,swips
23472,sweet,10,4,6,1,4,462,25,7405,16399,1989,32335039,5,swit
23473,sweeter,7,5,2,2,5,547,17,133,498,55,538673,5,switR
23476,sweetie,7,4,3,2,5,469,19,2731,931,196,1231716,5,switi
23478,sweetly,1,0,1,2,6,675,5,52,588,16,415548,6,switli
23480,sweets,6,4,2,1,5,550,17,122,779,66,2968535,6,swits
23481,swell,12,7,5,1,4,530,31,1061,1346,125,2214467,5,swEl
23482,swelled,6,4,2,1,5,525,12,39,775,32,312961,5,swEld
23483,swelling,7,5,2,2,6,517,16,161,1599,134,2521718,5,swElIN
23484,swells,7,4,3,1,5,579,22,61,566,28,366890,5,swElz
23486,swept,3,2,1,1,5,471,11,243,4663,597,2612332,4,swEpt
23487,swerving,1,0,1,2,6,607,3,11,136,22,71112,5,swRvIN
23488,swift,2,2,0,1,5,591,10,197,2677,405,5854122,6,swIft
23491,swig,7,6,1,1,4,449,23,48,313,9,377915,5,swIg
23492,swim,10,7,3,1,4,456,22,1622,4008,467,8741139,5,swIm
23493,swimmer,7,4,3,2,5,463,11,190,754,111,876633,6,swImR
23494,swimmers,2,0,2,2,6,539,6,76,626,62,1078273,6,swImRz
23495,swimming,2,2,0,2,6,549,6,1019,6096,721,20456480,5,swImIN
23496,swims,5,2,3,1,5,554,17,73,435,28,391607,5,swImz
23500,swine,6,4,2,1,4,668,26,226,786,288,1579187,5,sw#n
23501,swing,17,12,5,1,4,473,28,1325,6943,993,12736938,5,swIN
23502,swinger,5,3,2,2,5,479,14,37,63,13,2941608,6,swINR
23503,swinging,5,4,1,2,6,475,8,313,2443,232,3505753,5,swININ
23504,swings,6,3,3,1,5,580,18,180,2375,206,2245409,5,swINz
23505,swipe,4,3,1,1,4,457,18,82,479,59,528509,5,sw#p
23506,swirl,3,2,1,1,4,486,16,46,870,57,1251090,5,swRl
23507,swirled,4,2,2,1,5,560,10,5,717,36,209244,5,swRld
23508,swish,7,6,1,1,4,516,15,82,269,12,949706,5,swIS
23509,swiss,5,5,0,1,4,481,14,321,2684,367,21325754,5,swIs
23510,switch,9,7,2,1,4,475,21,1434,6924,979,45341217,5,swIC
23513,switched,2,1,1,1,5,613,8,391,3263,296,5245698,5,swICt
23514,switches,1,0,1,2,6,603,4,134,1355,81,11673995,5,swIC^z
23515,switching,2,2,0,2,6,575,10,194,2108,181,9917445,6,swICIN
23518,swoop,6,4,2,1,4,385,18,78,396,53,467481,5,swup
23519,swooping,2,1,1,2,6,500,9,19,273,16,117683,5,swupIN
23520,swoops,3,1,2,1,5,558,14,4,165,9,87247,5,swups
23521,sword,18,13,5,1,4,559,49,1335,3323,259,8845283,5,s>rd
23524,swords,11,8,3,1,5,576,22,220,848,55,2980006,5,s>rdz
23526,swore,11,5,6,1,4,569,25,446,1208,135,668969,5,sw>r
23527,sworn,5,2,3,1,5,617,11,494,1697,557,2332355,6,sw>rn
23528,swung,4,3,1,1,4,499,5,117,2912,115,870107,4,sw^N
23536,symbol,3,2,1,2,6,462,14,438,5425,962,23631755,7,sImb^l
23542,symbols,4,1,3,2,7,495,7,128,3652,282,12737954,7,sImb^lz
23563,sync,20,14,6,1,4,529,55,168,812,123,6785939,5,sINk
23578,syringe,1,0,1,2,5,694,2,99,593,69,1086828,6,sRInJ
23586,ta,13,11,2,1,2,238,89,231,4653,563,12936942,3,ta
23587,tab,16,12,4,1,3,406,59,294,1508,268,18990893,4,t&b
23588,tabby,10,8,2,2,4,378,42,37,200,11,504455,4,t&bi
23590,table,7,4,3,2,5,326,25,5387,73702,4844,165344305,6,teb^l
23592,tables,5,3,2,2,6,464,14,599,6769,425,36093031,6,teb^lz
23603,taboo,5,3,2,2,4,667,8,62,920,137,3080651,5,t&bu
23604,taboos,3,1,2,2,5,673,3,13,283,19,281635,5,t&buz
23605,tabs,11,7,4,1,4,523,29,108,795,103,13957391,4,t&bz
23607,tack,31,22,9,1,3,377,115,108,912,90,2548232,4,t&k
23608,tacked,17,10,7,1,4,539,41,11,492,52,281482,5,t&kt
23609,tacking,13,10,3,2,5,407,26,2,126,16,156902,5,t&kIN
23612,tacky,12,10,2,2,4,442,46,134,455,77,519106,5,t&ki
23618,tad,21,18,3,1,3,599,72,238,762,51,1770650,4,t&d
23620,taffy,5,5,0,2,4,454,33,122,134,13,411033,5,t&fi
23622,tag,15,13,2,1,3,370,62,708,3394,492,32443312,4,t&g
23623,tagged,10,8,2,1,4,539,16,96,803,64,10748983,4,t&gd
23624,tagging,8,8,0,2,5,475,12,46,457,24,2374392,4,t&gIN
23625,tags,9,7,2,1,4,645,32,181,1405,115,37732901,4,t&gz
23627,tail,37,31,6,1,3,394,117,1219,5452,595,10557843,4,tel
23631,tailor,13,9,4,2,4,440,67,213,1069,111,3143833,5,telR
23632,tailored,1,0,1,2,5,464,11,26,1615,88,4556136,5,telRd
23634,tails,22,18,4,1,4,543,85,290,1314,140,2287798,4,telz
23636,taint,6,6,0,1,4,391,20,40,304,59,381803,5,tent
23637,tainted,2,2,0,2,6,403,7,92,956,205,1022529,6,tentId
23638,take,21,17,4,1,3,298,69,96443,185863,61593,264366303,4,tek
23639,taken,3,3,0,2,5,452,18,7071,52018,12498,87021159,5,tek^n
23643,takes,16,12,4,1,4,426,45,5986,38928,8230,57784681,5,teks
23644,taking,12,11,1,2,5,450,17,12263,55740,16002,69998217,6,tekIN
23645,talc,5,4,1,1,4,365,15,12,57,2,342091,5,t&lk
23646,tale,37,31,6,1,3,354,117,612,5982,845,10188025,4,tel
23647,talent,3,1,2,2,6,449,9,1332,8405,1257,12712170,7,t&l^nt
23649,talents,1,0,1,2,7,542,1,233,2489,260,3913506,7,t&l^nts
23650,tales,22,18,4,1,4,447,85,359,3608,302,11222889,4,telz
23652,talk,17,12,5,1,3,269,76,43605,85578,44132,97864221,4,t>k
23654,talked,10,7,3,1,4,529,23,5226,23638,12171,9582713,4,t>kt
23655,talkie,6,5,1,2,4,414,27,16,213,31,449995,5,t>ki
23656,talking,8,7,1,2,5,497,14,25385,58662,32801,36619078,6,t>kIN
23657,talks,12,9,3,1,4,569,35,1216,12761,5165,15484166,4,t>ks
23658,tall,31,27,4,1,3,318,94,1649,13194,1011,14325877,4,t>l
23659,taller,5,3,2,2,4,354,41,284,2098,138,1542678,5,t>lR
23661,tallow,6,5,1,2,4,402,31,5,138,0,239819,4,t&lo
23662,tally,12,11,1,2,4,406,75,178,983,216,1812605,5,t&li
23664,talon,3,1,2,2,5,467,29,56,200,6,858741,6,t&l^n
23665,talons,3,2,1,2,6,549,8,28,226,11,253069,6,t&l^nz
23667,tame,18,16,2,1,3,369,54,139,891,86,1270648,4,tem
23668,tamer,4,3,1,2,4,488,38,23,124,15,355811,4,temR
23669,taming,7,6,1,2,5,405,12,20,267,27,570317,4,temIN
23670,tamp,8,5,3,1,4,386,35,3,111,29,95517,5,t&mp
23671,tan,24,23,1,1,3,428,113,439,2512,197,9751642,4,t&n
23673,tang,18,16,2,1,3,343,69,114,727,15,2668036,4,t&N
23683,tangy,6,5,1,2,4,479,21,17,423,6,333638,4,t&Ni
23684,tank,14,9,5,1,4,327,48,1306,7358,1306,22073920,5,t&Nk
23685,tanker,6,3,3,2,5,432,22,100,673,204,1278916,6,t&NkR
23686,tankers,3,1,2,2,6,525,10,25,496,130,604915,6,t&NkRz
23687,tanks,7,5,2,1,5,526,24,506,5044,1322,8526525,6,t&Nks
23690,tap,23,19,4,1,3,349,81,752,4562,531,8780413,4,t&p
23691,tape,14,11,3,1,3,304,37,3511,11608,4569,30944306,4,tep
23692,taped,9,8,1,1,4,448,19,218,2134,459,1534570,4,tept
23693,tapering,2,1,1,3,6,529,4,5,160,8,317321,5,tepRIN
23694,tapes,12,9,3,1,4,410,20,664,3340,1460,9720075,4,teps
23697,taping,10,9,1,2,5,392,13,105,634,187,879253,6,tepIN
23699,tapped,13,10,3,1,4,380,29,228,2757,227,1650475,4,t&pt
23700,tapping,11,11,0,2,5,361,20,164,1827,157,1881871,5,t&pIN
23702,taps,15,14,1,1,4,446,42,130,994,111,2690265,5,t&ps
23703,tar,16,11,5,1,3,398,101,160,1560,139,6820909,4,tar
23705,tardy,2,2,0,2,5,445,13,58,166,10,303140,6,tardi
23706,tare,10,10,0,1,3,305,52,4,112,0,232510,4,t&r
23711,tariff,4,2,2,2,5,534,15,7,661,79,5858045,6,tEr^f
23712,tariffs,3,1,2,2,6,636,9,9,944,167,2983891,6,tEr^fs
23714,tarp,5,3,2,1,4,228,26,50,1002,300,432152,5,tarp
23716,tarry,18,17,1,2,4,357,121,23,87,2,248483,5,tEri
23717,tart,13,8,5,1,4,322,37,122,1336,78,1363526,5,tart
23718,tartar,9,6,3,2,5,336,22,76,225,7,337681,6,tartR
23719,tartly,1,1,0,2,6,467,6,1,57,0,18777,5,tartli
23720,tarts,9,6,3,1,5,459,33,57,333,12,706238,5,tarts
23721,task,10,7,3,1,4,440,30,649,19791,1846,39834604,5,t&sk
23723,tasks,4,2,2,1,5,527,14,85,7568,211,20274766,5,t&sks
23724,taste,18,15,3,1,4,375,34,2617,14001,1677,17312480,5,test
23725,tasted,2,2,0,2,6,479,4,293,1741,127,1323640,5,test^d
23726,tastes,5,4,1,1,5,490,14,611,2704,328,3613970,5,tests
