"","x"
"3492",4
"3506",1
"3507",2
"3508",0
"3509",0
"3519",2
"3520",1
"3521",0
"3530",2
"3532",0
"3536",1
"3538",1
"3539",5
"3542",0
"3544",6
"3545",1
"3551",0
"3553",0
"3554",0
"3555",0
"3558",2
"3559",1
"3563",1
"3566",0
"3567",3
"3568",3
"3569",0
"3570",2
"3571",9
"3572",5
"3573",3
"3581",2
"3584",8
"3585",8
"3587",0
"3589",8
"3596",5
"3597",2
"3598",2
"3600",1
"3601",1
"3604",9
"3606",7
"3607",3
"3610",4
"3620",7
"3623",5
"3624",1
"3625",1
"3635",0
"3648",2
"3652",0
"3654",2
"3655",1
"3656",6
"3657",0
"3660",5
"3662",1
"3664",1
"3676",1
"3677",1
"3684",2
"3685",2
"3686",2
"3687",1
"3690",0
"3692",2
"3694",1
"3695",1
"3696",0
"3697",1
"3698",2
"3699",1
"3700",4
"3701",1
"3702",4
"3703",1
"3705",2
"3706",2
"3711",3
"3712",1
"3713",3
"3714",1
"3725",1
"3727",2
"3728",2
"3729",1
"3731",0
"3739",2
"3740",0
"3741",2
"3742",1
"3743",3
"3744",1
"3745",0
"3747",2
"3748",4
"3749",1
"3750",1
"3751",0
"3752",0
"3754",0
"3755",1
"3757",4
"3758",0
"3759",0
"3760",2
"3761",1
"3762",1
"3763",1
"3766",1
"3767",0
"3768",2
"3772",3
"3773",0
"3774",2
"3775",1
"3776",2
"3777",3
"3779",3
"3780",2
"3781",0
"3785",1
"3788",3
"3790",2
"3793",1
"3794",1
"3795",1
"3796",3
"3797",2
"3798",0
"3801",1
"3805",2
"3806",1
"3810",2
"3811",1
"3818",1
"3819",1
"3823",2
"3824",3
"3825",1
"3826",2
"3828",2
"3829",0
"3831",1
"3833",0
"3834",1
"3835",1
"3836",1
"3837",1
"3838",1
"3839",1
"3840",1
"3844",1
"3845",1
"3848",0
"3849",1
"3851",1
"3854",0
"3855",0
"3865",2
"3867",2
"3868",6
"3869",1
"3870",1
"3871",3
"3872",0
"3873",3
"3874",2
"3875",1
"3877",1
"3882",3
"3883",0
"3888",1
"3889",1
"3890",0
"3893",1
"3895",2
"3897",2
"3898",0
"3899",1
"3901",0
"3904",2
"3907",1
"3908",1
"3909",0
"3913",1
"3915",2
"3920",0
"3921",0
"3922",2
"3925",2
"3926",1
"3927",0
"3928",1
"3929",1
"3931",1
"3932",0
"3933",1
"3934",5
"3936",2
"3937",1
"3938",0
"3939",1
"3940",1
"3941",3
"3942",1
"3943",5
"3944",5
"3945",4
"3948",2
"3949",3
"3950",1
"3952",1
"3954",0
"3955",1
"3956",1
"3966",3
"3970",1
"3976",0
"3977",1
"3978",1
"3979",1
"3980",0
"3981",0
"3982",3
"3983",1
"3984",1
"3985",0
"3992",1
"3993",3
"3996",4
"4002",2
"4004",0
"4008",1
"4009",3
"4011",4
"4012",1
"4013",2
"4014",0
"4015",2
"4017",2
"4033",2
"4038",8
"4039",1
"4040",3
"4041",1
"4042",2
"4050",2
"4054",1
"4064",3
"4065",6
"4067",2
"4068",0
"4069",1
"4070",2
"4072",4
"4074",1
"4076",0
"4077",2
"4078",2
"4080",2
"4081",1
"4082",0
"4083",0
"4084",2
"4086",2
"4088",2
"4095",2
"4096",1
"4097",1
"4098",2
"4099",5
"4100",0
"4113",1
"4114",3
"4119",3
"4120",1
"4121",3
"4122",2
"4123",5
"4124",2
"4125",2
"4126",1
"4127",1
"4133",3
"4136",1
"4137",1
"4138",0
"4142",1
"4144",0
"4146",3
"4147",1
"4148",1
"4150",1
"4151",1
"4157",1
"4158",1
"4160",1
"4165",5
"4166",3
"4167",2
"4168",2
"4172",1
"4174",1
"4182",4
"4183",1
